Country,Population,Region,Year,State,City,Urban_Population,Rural_Population,Growth_Rate,Literacy_Rate,Density_per_km2,Birth_Rate,Death_Rate
India,6031441,South,2021,Rajasthan,Bangalore,4718796,7646633,2.05,61.76,283,22.46,10.4
India,12040235,South,2012,Bihar,Kolkata,2791731,1775397,2.17,71.83,1205,15.83,14.28
India,10227641,East,2017,Maharashtra,Delhi,3592301,4328709,0.66,79.44,984,17.63,13.48
India,17996147,Central,2001,UP,Kolkata,7895089,3765106,2.06,72.47,208,24.83,6.02
India,12774780,Northeast,2020,Tamil Nadu,Pune,7903872,5213123,2.5,93.5,612,21.87,8.18
India,2687108,Central,2014,Tamil Nadu,Hyderabad,5448289,9873999,0.95,77.65,156,26.2,8.13
India,14895448,East,2019,Rajasthan,Bangalore,1617587,2023868,3.45,85.68,1029,25.51,13.53
India,15324672,Northeast,2017,Gujarat,Delhi,1608883,9684631,3.25,84.57,752,25.99,13
India,16619985,North,2014,UP,Hyderabad,2682446,8297847,3.48,89.23,1161,13.56,14.66
India,2073106,West,2018,Gujarat,Mumbai,9800480,2357151,1.58,90.24,514,15.14,10.21
India,14851713,North,2022,Bihar,Pune,5673981,7626600,2.97,76.32,207,13.65,5.14
India,416074,South,2023,Maharashtra,Delhi,6441133,5356607,1.49,90.21,1432,12.45,14.02
India,16246494,North,2011,Bihar,Bangalore,5400548,2573940,2.75,82.87,1464,27.01,5.36
India,11833101,East,2012,Karnataka,Hyderabad,3549225,8115760,3.34,84.01,743,10.08,13.32
India,227375,South,2021,Rajasthan,Mumbai,4488680,3384375,0.97,66.06,364,22.55,10.19
India,11740075,West,2010,Gujarat,Delhi,1691053,454010,0.92,68.58,155,27.46,14.66
India,5952232,Northeast,2004,UP,Mumbai,4520411,7251087,0.81,84.07,1013,13.35,7.43
India,2277666,Northeast,2000,Gujarat,Delhi,1611270,8021617,2.9,69.3,115,28.63,10.13
India,16652752,South,2023,Bihar,Bangalore,666185,2794533,2.5,77.15,411,29.15,5.14
India,6450553,North,2002,Rajasthan,Delhi,9153179,6592827,2.07,77.15,1486,21.62,11.01
India,10265277,Central,2021,Karnataka,Bangalore,2032184,6579849,2.82,68.19,620,23.34,5.68
India,12553969,Central,2018,Bihar,Delhi,9728707,8390449,3.05,79.83,211,13.73,5.65
India,6035507,Northeast,2022,Karnataka,Kolkata,3059070,701660,3.35,79.73,130,29.68,12.29
India,11027809,Central,2006,Rajasthan,Hyderabad,527938,8813772,1.1,64.52,217,24.79,6.85
India,17927836,South,2011,Tamil Nadu,Delhi,9371642,4066830,1.83,73.34,1259,20.32,14.78
India,1058882,Central,2014,Tamil Nadu,Delhi,8560918,4780286,3.27,72.8,718,20.02,8.96
India,8569044,East,2024,UP,Chennai,552743,8625733,1.88,79.67,1329,22.36,9.83
India,4333667,Northeast,2004,Bihar,Chennai,2988795,8889814,1.96,86.23,945,13.72,8.15
India,10114510,West,2014,Tamil Nadu,Delhi,6238134,7219967,3.33,60.64,517,21.94,7.78
India,18446746,Central,2007,Gujarat,Chennai,8763557,9058980,2.7,64.64,422,11.4,13.74
India,3615117,East,2009,Rajasthan,Bangalore,9447579,7075059,2.16,70.57,247,22.1,13.93
India,16583981,East,2015,Maharashtra,Chennai,8585975,439921,1.57,88.36,1335,21.49,7.09
India,7847215,South,2007,Rajasthan,Delhi,3682695,7277272,3.25,76.82,927,17.15,5.39
India,7289967,Northeast,2000,Gujarat,Pune,5873221,3576176,0.53,77.88,568,11.81,7.78
India,4650505,South,2011,Tamil Nadu,Mumbai,5598263,7897880,1.46,74.32,1175,21,13.25
India,5393926,West,2004,Tamil Nadu,Pune,7128964,1945884,3.34,74.53,1143,18.75,9.98
India,12670315,West,2002,Bihar,Pune,7207961,9682038,1.99,94.21,915,16.25,12.89
India,447046,North,2000,Karnataka,Pune,90210,9873210,2.37,91.45,946,18.56,13.33
India,5424485,West,2003,Maharashtra,Pune,8854808,2485204,2.1,85.41,527,11.22,13.19
India,19076386,Northeast,2007,Maharashtra,Mumbai,1312889,171803,1.69,71.34,71,11.7,10.83
India,10821408,Northeast,2002,Karnataka,Delhi,2578812,9794451,2.5,77.98,770,12.89,6.71
India,18510631,South,2009,Bihar,Delhi,3225958,7912301,2.8,84.13,1371,21.07,11.32
India,3513587,East,2001,Tamil Nadu,Mumbai,8546012,9203939,1.59,73.81,593,15.66,8.03
India,11509705,North,2010,Karnataka,Kolkata,377000,6865335,2.27,78.36,1361,14.7,12.64
India,12145479,West,2024,Rajasthan,Kolkata,1377484,2388342,0.75,65.1,311,22.61,7.05
India,13723209,East,2009,Rajasthan,Hyderabad,7380527,4123626,2.14,63.28,444,21.94,11.46
India,161597,South,2020,Rajasthan,Chennai,3190667,8834560,2.74,65.86,1458,16.76,5.86
India,4417226,Central,2013,Maharashtra,Hyderabad,8335623,9941765,2.26,86.45,396,28.74,13.02
India,9849987,North,2006,Maharashtra,Bangalore,2496441,4633764,3.14,66.65,1017,17.96,8.15
India,19221235,Northeast,2001,Rajasthan,Pune,2139853,3320683,1.36,92.37,1406,13.79,14.73
India,5029021,East,2008,Rajasthan,Kolkata,7330948,7776875,1.98,72.9,726,27.78,9.6
India,12114163,South,2015,Rajasthan,Pune,6657753,4657823,0.76,65.92,1238,24.04,7.57
India,4177741,South,2012,Tamil Nadu,Mumbai,1326569,868383,2.6,88.88,1188,24.98,6.26
India,15931023,North,2008,Tamil Nadu,Mumbai,5114429,1580246,1.83,75.98,795,26.98,14.87
India,14440091,North,2019,UP,Hyderabad,9392117,8548202,2.09,73.6,398,25.92,9
India,7769161,West,2003,Gujarat,Bangalore,4730711,2288723,0.89,71.53,474,26.96,11.67
India,12981037,West,2021,Karnataka,Hyderabad,8075583,2576774,3.49,71.57,665,14.55,8.21
India,10309550,Northeast,2009,Tamil Nadu,Bangalore,5417008,8963031,2.82,83.22,657,22.32,7.26
India,12511351,Northeast,2021,UP,Delhi,8451737,2418309,1.7,78.92,219,23.51,10.71
India,17021418,North,2011,Bihar,Pune,679683,2650008,2.21,76.37,109,15.85,8.96
India,4566025,North,2016,Rajasthan,Delhi,2576892,4932383,2.36,75.65,649,29.89,9.81
India,12366664,East,2013,Maharashtra,Mumbai,3085239,3783603,3.38,64.97,1204,26.15,12.05
India,16066792,West,2013,Karnataka,Delhi,9273466,3663226,2.81,88.98,62,28.29,7.82
India,19365525,South,2024,Gujarat,Hyderabad,4652627,1951189,1.55,92.44,1212,13.04,6.54
India,18442836,West,2001,Bihar,Bangalore,4469568,8305315,3.43,88.08,362,10.75,10.38
India,6302551,West,2020,Karnataka,Mumbai,694964,9782246,1.41,75.79,1270,10.57,6.16
India,13239902,North,2024,Karnataka,Delhi,4798391,2601422,2.23,94.03,498,27.33,11.76
India,15960371,North,2019,Tamil Nadu,Mumbai,2203699,26495,2.6,81.65,275,20.93,10.91
India,11369032,West,2010,UP,Mumbai,9198480,2689970,1.31,87.09,1342,16.15,7.34
India,13894072,Central,2015,Karnataka,Bangalore,4737891,7822537,3.37,85.94,834,26.11,7.69
India,350767,Central,2018,Gujarat,Hyderabad,9790596,1576274,1.15,84.77,966,22.88,6.86
India,12689602,Northeast,2022,Bihar,Pune,5216132,2893061,1.83,82.47,262,22.38,13.92
India,14414430,West,2005,Gujarat,Hyderabad,4124891,4230017,1.04,67.41,999,25.95,8.18
India,9586164,Central,2023,Karnataka,Chennai,6865089,2282870,3.12,70.31,1472,19.38,14.11
India,567926,Northeast,2018,Gujarat,Hyderabad,6303029,6181213,1.16,91.04,448,13.24,5.22
India,6857173,Northeast,2004,Gujarat,Delhi,4860297,4826465,0.6,66.3,1438,28.35,8.93
India,9360202,West,2003,Rajasthan,Chennai,1020104,2262428,0.62,65.32,1440,27.31,14.05
India,7697442,Northeast,2014,UP,Chennai,9352396,8890193,1.74,69.95,1338,14.97,12.17
India,14891144,North,2003,Maharashtra,Chennai,9609462,4357677,2.07,72.69,125,16.58,5.61
India,9866702,North,2019,Karnataka,Chennai,7789916,8989515,0.62,79.36,632,26.4,9.95
India,15524878,North,2009,Bihar,Hyderabad,4339348,7811857,0.78,81.19,649,29.44,6.27
India,14410910,South,2023,Rajasthan,Kolkata,8587550,5786727,0.79,87.67,954,25.51,6.42
India,3766714,North,2021,Rajasthan,Chennai,1236780,605600,2.51,62.57,1041,11.05,9.44
India,10799014,North,2002,Maharashtra,Delhi,7483632,9583547,1.4,67.29,1331,18.17,13.75
India,8291730,West,2004,Gujarat,Delhi,3169585,1260834,2.19,77.68,1385,25.52,8.64
India,17302413,Central,2005,Maharashtra,Mumbai,5746078,6305173,0.72,68.78,934,19.32,11.85
India,18007250,Central,2020,Tamil Nadu,Kolkata,1889963,6034662,3.18,90.57,1324,23.52,7.27
India,6268897,North,2021,Tamil Nadu,Kolkata,6307222,553601,1.41,82.41,1385,10.73,9.03
India,16679084,North,2007,Karnataka,Delhi,1907912,3918669,2.83,77.16,550,14.23,6.15
India,9321125,North,2006,Rajasthan,Pune,4554415,6603865,2.98,60.02,148,25.18,6.35
India,19931848,Northeast,2020,Bihar,Mumbai,751357,7235886,3.46,90.05,740,13.85,11.53
India,15810206,West,2009,Tamil Nadu,Delhi,4477228,3442838,2.72,76.13,1271,29.42,5.12
India,5534180,West,2005,Gujarat,Chennai,1753499,4714750,1.83,78.6,888,17.33,12.14
India,9510982,West,2013,UP,Bangalore,8293809,7838684,0.96,84.44,1340,13.88,13.64
India,6832303,Central,2003,UP,Chennai,9823361,3741074,0.64,92.81,1460,13.89,7.54
India,6084943,South,2024,Gujarat,Hyderabad,3530706,8513382,3.16,65.54,1235,13.5,13.74
India,15706150,Central,2012,Maharashtra,Mumbai,9169893,163425,1.84,62.49,1040,16.95,12.32
India,12691246,West,2019,Gujarat,Bangalore,1449329,3575617,2.75,64.27,902,21.63,13.24
India,7724499,East,2016,Maharashtra,Kolkata,8170082,8296194,1.99,85.93,526,27.66,12.87
India,2725059,South,2022,Maharashtra,Delhi,2882085,9116990,3.14,64.52,696,28.67,5.02
India,5920704,North,2006,UP,Chennai,2215235,8980960,2.75,77.53,1468,22,11.78
India,470091,Northeast,2003,Tamil Nadu,Kolkata,2332574,827086,0.76,84.73,1326,22.66,9.49
India,13312786,Central,2013,Gujarat,Mumbai,1063925,4735584,2.76,84.95,745,20.42,14.88
India,11737988,Northeast,2002,Tamil Nadu,Mumbai,7450623,8985760,1.3,74.22,664,16.73,10.8
India,17086417,South,2023,Karnataka,Kolkata,529973,3051886,2.82,84.45,476,20.68,11.04
India,4117520,East,2004,Bihar,Delhi,299088,1710361,3.35,93.25,945,13.31,15
India,1836936,South,2015,UP,Mumbai,6188294,8727778,3.29,60.98,1234,16.46,7.68
India,12944405,Central,2022,Rajasthan,Delhi,4683907,2892130,0.88,83.5,77,13.99,12.71
India,15917526,West,2019,Maharashtra,Kolkata,8161267,8370035,0.66,78.29,664,26.8,5.55
India,14862736,North,2003,Bihar,Delhi,9268036,5831071,2.83,67.44,1189,13.26,9.92
India,10592374,West,2023,Maharashtra,Chennai,9685357,3861329,2.63,70.77,561,24.94,11.3
India,253474,West,2023,Bihar,Mumbai,3528179,3730563,1.03,89.3,106,11.33,7.07
India,7131580,Central,2001,Bihar,Kolkata,8027800,3805562,2.55,80.54,869,23.19,9.74
India,16953961,West,2017,Tamil Nadu,Hyderabad,4143362,354576,0.55,60.51,276,25.31,9.57
India,7579131,West,2018,Rajasthan,Hyderabad,1039800,9736851,2.39,93.79,194,12.01,7.81
India,8196837,Central,2018,Karnataka,Chennai,7720433,5809422,3,83.32,1364,25.44,11.08
India,1852572,Central,2016,Karnataka,Kolkata,6869973,7780770,2.43,75.49,91,21.72,11.77
India,7370973,East,2013,Maharashtra,Chennai,1544606,3272390,0.7,84.93,278,23.72,5.88
India,19922255,West,2018,UP,Delhi,7168702,3828265,3.47,67.16,194,24.47,6.55
India,9812259,South,2021,Karnataka,Kolkata,5793993,8566265,1.57,69.12,403,13.26,14.57
India,8117034,North,2023,UP,Hyderabad,198075,7345471,1.64,65.32,802,25.96,5.39
India,17728010,Northeast,2012,Maharashtra,Mumbai,7249091,7722451,0.75,73.9,1273,25.64,6.09
India,18759673,North,2011,UP,Hyderabad,1536159,8789036,1,91.66,952,22.94,13.13
India,1457539,Central,2005,Bihar,Chennai,7253968,8684441,1.31,73.6,1138,20.09,13.09
India,6118735,Northeast,2020,Bihar,Chennai,8628387,4154722,2.9,70.08,1201,27,14.54
India,10535566,Central,2003,Maharashtra,Kolkata,9853210,299348,2.58,84.62,281,27.61,13.66
India,6305735,East,2018,UP,Kolkata,6350687,5447598,2.25,90.44,474,16.7,7.16
India,5148145,West,2015,Rajasthan,Kolkata,8159599,6864852,3.09,68.55,933,20.66,11.81
India,927350,Central,2012,Rajasthan,Kolkata,2328793,3919348,3.49,88.28,961,19,6.98
India,9029496,Central,2003,UP,Delhi,5817006,7666328,1.65,70.67,291,18.5,13.24
India,5271227,North,2022,Maharashtra,Mumbai,6366588,3014972,1.67,68.66,1267,26.56,10.22
India,15525008,West,2016,Rajasthan,Chennai,9602947,44308,2.71,76.55,293,23.27,9.64
India,363678,East,2022,Karnataka,Pune,1602670,4702798,2.43,62.34,761,19.48,10.01
India,18616303,Central,2000,Tamil Nadu,Mumbai,838020,6330618,0.54,90.18,939,25.77,5.24
India,11971671,Central,2017,Karnataka,Hyderabad,9595778,3201178,2.47,90.6,1257,28.86,12.16
India,8085168,Central,2019,Gujarat,Delhi,1392589,6537261,2.66,83.71,844,18.15,6.67
India,2492716,North,2016,Tamil Nadu,Kolkata,4995016,4830492,3.46,70.6,1091,12.71,6.37
India,1277103,Central,2014,UP,Hyderabad,7218043,9707789,2.26,65.83,368,28.4,8.01
India,16493262,Central,2010,Tamil Nadu,Kolkata,7725923,209806,2.55,84.46,129,29.15,9.9
India,7476041,North,2024,Rajasthan,Pune,2027558,7426906,2.87,63.61,932,18.18,10.09
India,11274905,Central,2021,Tamil Nadu,Chennai,3611520,9042313,0.79,74.39,971,22.97,11.57
India,17361101,West,2012,UP,Chennai,8736497,7029855,2.7,63.11,1479,11.81,5.66
India,1841456,West,2000,Bihar,Mumbai,6675844,9194797,2.14,74.93,818,10.93,8.39
India,11049719,North,2016,Tamil Nadu,Kolkata,8751067,8457998,0.8,64.71,273,11.89,7.45
India,12845908,West,2005,Rajasthan,Chennai,1976996,9153355,2.51,61.13,588,25.49,9.03
India,6917526,Northeast,2003,Rajasthan,Pune,7261903,6274908,1.2,75.74,733,19.18,10.09
India,13098272,Northeast,2019,Maharashtra,Mumbai,223862,27120,2.11,79.87,1071,23.11,13.49
India,8100405,Northeast,2015,Karnataka,Pune,1794328,1750638,1.34,75.38,132,21.09,13.6
India,8287180,East,2014,UP,Bangalore,5348329,6064122,0.81,66.17,1106,13.88,10.35
India,2648677,Central,2014,UP,Chennai,421624,2965353,1.25,62.71,1198,26.29,12.86
India,7245918,East,2005,Tamil Nadu,Hyderabad,1450933,9503964,1.82,64.42,743,14.28,9.04
India,9297076,West,2014,Bihar,Hyderabad,9712878,8494306,1.98,85.45,202,13.65,14.88
India,11881822,North,2013,Bihar,Mumbai,8489360,7856567,0.95,60.56,55,22.36,6.26
India,11474241,Northeast,2010,Karnataka,Pune,6511076,9799365,1.46,90.22,816,27.39,6.43
India,9721832,North,2006,Karnataka,Pune,2365867,3937509,3.08,89.4,301,27.32,7.93
India,16098180,East,2008,Rajasthan,Pune,6278252,9963276,3.23,90.82,142,18.77,6.04
India,16934214,West,2015,Bihar,Pune,2746162,535299,2.11,90.76,109,23.71,5.06
India,6391477,Central,2004,Gujarat,Bangalore,6467705,9795574,1.97,83.36,509,26.51,8.27
India,4764714,West,2024,Bihar,Chennai,2265917,5339741,2.24,89.66,1004,14.33,5.46
India,8819311,Northeast,2019,Bihar,Pune,9289777,4865702,1.14,85.56,343,17.9,10.82
India,4668322,West,2009,Tamil Nadu,Delhi,3707412,7839423,3.48,70.5,1472,22.67,13.35
India,11268881,North,2017,Rajasthan,Delhi,1263891,67722,2.74,86.43,1232,26.79,6.82
India,14447197,South,2002,Maharashtra,Kolkata,5027166,5169513,1.22,81.55,1187,16.72,11.01
India,8518899,Northeast,2012,Karnataka,Kolkata,9449179,7498002,1.32,60.96,754,22.43,7.42
India,4072610,Central,2010,Gujarat,Hyderabad,4480493,8540804,2.45,87.52,1477,11.17,10.3
India,1789528,Northeast,2016,Gujarat,Chennai,1266807,3377977,1.47,90.48,1486,28.65,10.35
India,4824598,Northeast,2021,UP,Delhi,5911187,4993098,1.57,78.11,892,27.92,5.52
India,17048379,Central,2012,Bihar,Mumbai,5018487,2315148,2.84,77.05,1071,28.44,14.3
India,6136540,Northeast,2005,Bihar,Chennai,7098474,5221373,1.3,74.95,506,29.37,6.78
India,18724894,North,2016,Maharashtra,Hyderabad,7178054,8036918,2.62,85.16,705,26.91,10.76
India,3700824,West,2012,Rajasthan,Kolkata,1393866,888316,3.3,67.54,744,14.22,9.58
India,10674757,North,2018,Bihar,Bangalore,4551431,1757910,0.87,87.09,1348,21.62,13.04
India,6082419,West,2020,Karnataka,Mumbai,1379607,5386415,0.93,70.23,611,13.6,8.77
India,6427844,South,2018,Gujarat,Mumbai,6429491,1958184,3.33,69.15,1225,10.41,12.3
India,16420946,Northeast,2009,Bihar,Pune,5779849,6227235,1.11,88.32,1442,12.87,12.74
India,15852898,South,2002,Maharashtra,Chennai,6298310,3543538,0.56,66.1,849,26.84,6.65
India,14332774,East,2013,Tamil Nadu,Kolkata,8629749,7966790,3.11,90.19,682,24.87,11.73
India,4891712,West,2018,Karnataka,Bangalore,634498,7693100,1.35,94.23,190,25.2,9.37
India,451099,North,2004,Tamil Nadu,Mumbai,4229522,2292200,1.4,71.2,136,18.12,14.55
India,4132940,North,2004,UP,Bangalore,3225445,5873067,1.18,92.48,317,10.54,14.88
India,7960541,Northeast,2019,Maharashtra,Hyderabad,4713443,3348047,3.25,79.82,1047,16.36,12.01
India,18024061,North,2016,UP,Mumbai,2446264,9703148,2.82,69.08,329,19.1,10.64
India,2037214,East,2020,UP,Kolkata,9586858,998719,2.29,75.84,258,17.16,8.18
India,7758098,Central,2009,Gujarat,Delhi,3011674,8368069,1.86,88,576,20.03,7.63
India,8715394,North,2004,UP,Kolkata,4800708,2643425,0.93,83.33,1045,22.25,9.79
India,11166141,Northeast,2003,UP,Hyderabad,3275807,8615381,3.28,77.32,227,12.36,10.35
India,13942676,South,2005,Maharashtra,Hyderabad,5505259,1703220,2.75,69.01,649,28.16,10.45
India,2953107,North,2003,Tamil Nadu,Pune,4294785,5557438,1.34,85.4,401,21.2,13.09
India,7067359,North,2006,Bihar,Mumbai,9895270,4499295,3.34,70.97,1268,27.12,13.43
India,4334933,North,2006,UP,Delhi,6855558,8667603,3.31,71.58,558,19.49,8.54
India,6328262,Northeast,2017,Gujarat,Bangalore,1899293,4906178,2.48,86.14,421,24.63,10.11
India,12092040,Central,2002,Rajasthan,Delhi,4618043,8678063,3.46,79.55,734,27.9,12.57
India,2486126,North,2000,Bihar,Hyderabad,6559481,5379271,1.06,66.5,1010,22.02,13.72
India,10845214,Central,2023,Gujarat,Mumbai,1885315,5709272,2.69,84.05,1093,18.17,6.5
India,15658476,Central,2024,Bihar,Delhi,7447642,6322884,0.96,69.03,1350,21.52,12.47
India,1213842,East,2003,UP,Kolkata,8659437,5315715,2.58,86.62,1469,13.34,14.19
India,5481242,South,2005,Karnataka,Delhi,6013388,9072133,3.26,76.76,809,24.05,7.51
India,4691154,North,2008,Rajasthan,Hyderabad,1806063,7918881,2.11,80.82,149,10.75,9.89
India,2946283,North,2021,Bihar,Bangalore,9687753,4023797,2.79,81.03,413,19.05,5.03
India,13912729,North,2013,Karnataka,Delhi,3595946,2466594,0.93,65.14,452,20.92,13.22
India,16448255,Central,2011,Tamil Nadu,Pune,2506525,2475143,2.4,82.77,1430,18.05,13.43
India,4323487,West,2024,Bihar,Delhi,4989016,9893070,0.69,90.35,307,19.66,14.14
India,5855344,South,2019,Maharashtra,Chennai,5624986,6636681,0.61,91.19,850,13.51,12.3
India,16951060,Northeast,2023,Gujarat,Hyderabad,6983625,4335246,2.4,84.1,1494,11.56,8.39
India,6708187,North,2024,Rajasthan,Chennai,3292185,4967801,2.22,93.91,1339,18.86,6.81
India,2481275,West,2003,Tamil Nadu,Hyderabad,8307368,2370087,1.49,80.94,1361,28.68,8.38
India,6944604,West,2020,Tamil Nadu,Hyderabad,6828981,4312630,2.04,68.92,911,13.6,7.28
India,13833703,West,2023,Rajasthan,Chennai,6054376,6370232,2.55,83.11,942,15.66,6.08
India,16385839,South,2011,Karnataka,Kolkata,118872,6629466,2.43,91.82,1329,27.58,9.66
India,19748796,West,2009,UP,Bangalore,9320546,2954527,0.72,72.56,463,15.35,7.04
India,7794996,Northeast,2021,Gujarat,Bangalore,1198867,2336175,2.53,69.27,1343,17.71,5.65
India,16777395,North,2006,Maharashtra,Hyderabad,5502104,9614649,2.48,93.83,54,12.04,10.56
India,14777316,Northeast,2002,Rajasthan,Kolkata,2579943,6300526,2.51,86.83,1406,10.93,10.69
India,7250622,North,2022,Rajasthan,Kolkata,3466559,4868627,3.04,61.74,363,23.21,10.08
India,4700699,East,2013,Maharashtra,Chennai,8335669,5202126,2.23,79.64,702,12.98,6.76
India,16702594,Central,2023,Karnataka,Delhi,476556,2587263,3.31,68.21,1422,21.17,9.18
India,6129547,West,2009,Karnataka,Hyderabad,8389421,2464711,3.44,70.04,152,18.6,12.03
India,15082754,Northeast,2015,Tamil Nadu,Pune,6802587,5385754,2.76,63.07,953,11.89,12.2
India,10928996,Central,2015,Rajasthan,Hyderabad,5457463,4685972,1.58,68.08,502,18.58,11.01
India,15989965,Central,2021,Karnataka,Mumbai,9398850,2841474,0.93,77.68,1249,14.96,13.33
India,4226116,Central,2009,UP,Bangalore,8619501,6664377,2.96,62.75,52,27.17,11.17
India,12631960,Central,2024,Tamil Nadu,Chennai,4066659,1364199,0.94,91.14,1182,15.26,5.59
India,3074320,Central,2012,Tamil Nadu,Delhi,8414649,7770157,0.94,87.14,176,23.97,12.7
India,16107419,North,2005,Tamil Nadu,Pune,6759429,1277518,3.26,73.35,1124,23.69,8.85
India,11345417,South,2011,Maharashtra,Kolkata,5787589,5156103,2.18,64.56,618,13.86,7.21
India,2346397,West,2008,Gujarat,Delhi,5305153,8236681,1.38,94.79,1115,21.11,5.35
India,18375056,West,2012,Gujarat,Pune,3773249,1832850,3.39,79.72,78,26.83,8.24
India,9572517,North,2003,Maharashtra,Hyderabad,6898226,6422839,2.62,74.8,135,12.01,11.11
India,1050778,Northeast,2023,Tamil Nadu,Delhi,2268450,1574427,2.1,66.95,410,22.21,13.53
India,15785042,North,2010,UP,Delhi,6771385,5039158,1.49,67.11,1052,13.39,8.13
India,15783161,Central,2019,Bihar,Hyderabad,2806946,429734,2.53,87.87,1299,14.82,10.07
India,11310933,South,2017,Tamil Nadu,Bangalore,4865695,7761577,2.69,78.2,744,22.97,6.57
India,3048277,West,2010,Karnataka,Mumbai,3006416,125160,2.64,94.44,247,22.76,9.51
India,7238884,Northeast,2024,Rajasthan,Bangalore,2386253,9507773,1.09,93.36,780,23.29,7.84
India,6689070,East,2020,Rajasthan,Bangalore,2180577,7104568,2.59,67.24,482,20.85,6.46
India,18938793,North,2003,Gujarat,Mumbai,6163245,4706040,2.24,94.98,383,25.68,9.9
India,2946695,East,2017,Rajasthan,Hyderabad,9886497,4856208,3.05,94.53,133,22.97,14.51
India,6919001,West,2000,Bihar,Bangalore,3104789,937271,2.37,87.97,204,14.27,11.11
India,6009417,North,2006,Maharashtra,Chennai,8253948,9640491,0.94,73.68,436,12.03,12.18
India,18790037,West,2005,Maharashtra,Chennai,3978153,9054145,1.46,67.85,130,10.2,7.21
India,19267558,North,2014,Bihar,Mumbai,4171723,3526562,2.73,63.61,245,10.14,9.28
India,5763949,Northeast,2017,Gujarat,Chennai,800965,4023130,2.72,61.82,859,12.13,13.73
India,19774708,West,2023,Gujarat,Hyderabad,6809794,840122,1.17,88.73,1255,18.68,9.31
India,12265350,East,2010,Karnataka,Delhi,6156258,2064498,1.56,93.09,946,10.12,8.08
India,2336113,South,2019,Maharashtra,Hyderabad,5746741,4618599,0.55,87.04,689,17.65,6.58
India,15996856,Northeast,2023,Maharashtra,Mumbai,3455363,6993027,1.5,86.57,282,25.55,10.82
India,12978171,Northeast,2014,Tamil Nadu,Delhi,3940594,6323185,0.58,74.53,116,12.57,5.71
India,13060965,North,2015,UP,Chennai,7046029,9109734,3.12,82.44,394,25.76,6.88
India,3657838,East,2006,Karnataka,Bangalore,4592679,3860247,2.5,83.49,1435,13.8,7.02
India,11668694,West,2020,Tamil Nadu,Kolkata,775353,4200288,3.41,69,1132,14.56,5.38
